,dof_1,dof_2,dof_3,dof_4,dof_5,dof_6,dof_7,dof_8,dof_9,dof_10
base_value_19.6,9.709049521799962e-06,5.635083128430196e-05,0.0002085984735634705,0.0006076824939096337,0.0015058764294977323,0.0033047731604138875,0.00658285858597496,0.012100807146812609,0.020775074183741804,0.033615716207181734
base_value_19.6,9.65834208299654e-06,5.606966815641101e-05,0.00020760598575086942,0.0006049309155659044,0.00149940116601599,0.003291309119798691,0.006557510745405559,0.012056885593193734,0.02070419863036732,0.03350825759003506
base_value_19.6,9.607900538721736e-06,5.578990789523175e-05,0.00020661819762679556,0.000602191666893348,0.0014929532706507986,0.003277898559946313,0.006532257138159969,0.012013116141308289,0.020633550473469486,0.03340111637178378
base_value_19.6,9.557723488096137e-06,5.551154350114107e-05,0.00020563508706539224,0.000599464693354923,0.0014865326302424542,0.0032645412753967706,0.0065070974303304,0.011969498298572523,0.020563129047795004,0.03329429172644538
base_value_19.6,9.507809537678824e-06,5.5234568009487894e-05,0.0002046566320440535,0.0005967499406510646,0.0014801391320857782,0.0032512370614435904,0.006482031289112178,0.011926031573837204,0.020492933689746362,0.03318778282970403
base_value_19.6,9.458157301467374e-06,5.495897449014908e-05,0.00020368281064320204,0.0005940473547184633,0.00147377266392823,0.003237985714131253,0.006457058382799641,0.011882715477384065,0.02042296373737984,0.033081588858910216
base_value_19.6,9.408765400897856e-06,5.4684756047973515e-05,0.00020271360104584524,0.0005913568817288439,0.0014674331139683527,0.0032247870302528625,0.00643217838078336,0.011839549520922588,0.020353218530401618,0.03297570899307911
base_value_19.6,9.359632464511769e-06,5.4411905821893924e-05,0.00020174898153657583,0.0005886784680884105,0.0014611203708538856,0.00321164080734726,0.006407390953546588,0.011796533217586558,0.020283697410166224,0.032870142412889436
base_value_19.6,9.310757128289104e-06,5.414041698514893e-05,0.0002007889305021271,0.0005860120604366248,0.0014548343236799877,0.0031985468436969144,0.006382695772662483,0.011753666081930625,0.020214399719672316,0.03276488830068203
base_value_19.7,9.26213803520426e-06,5.387028274517203e-05,0.00019983342642959645,0.0005833576056452072,0.0014485748619876837,0.0031855049383247014,0.006358092510790558,0.011710947629926971,0.020145324803561238,0.03265994584045895
base_value_19.7,9.213773835559103e-06,5.360149634303646e-05,0.00019888244790733367,0.0005807150508169157,0.0014423418757620876,0.0031725148909922396,0.0063335808416733475,0.011668377378961758,0.020076472008113466,0.03255531421788249
base_value_19.7,9.165663186982975e-06,5.33340510537883e-05,0.00019793597362327553,0.0005780843432852123,0.0014361352554305151,0.0031595765021964484,0.006309160440133743,0.011625954847832243,0.02000784068124617,0.03245099262027318
base_value_19.7,9.117804753877579e-06,5.306794018600236e-05,0.0001969939823653899,0.0005754654306124873,0.0014299548918609295,0.0031466895731678823,0.006284830982071332,0.011583679556742776,0.01993943017251032,0.03234698023660909
base_value_19.7,9.070197207972086e-06,5.2803157081449115e-05,0.0001960564530205655,0.0005728582605897259,0.0014238006763602762,0.00313385390586729,0.006260592144459398,0.01154155102730181,0.019871239833087806,0.032243276257524545
base_value_19.7,9.022839227879054e-06,5.2539695115316754e-05,0.000195123364574612,0.0005702627812351757,0.0014176725006728175,0.0031210693029840586,0.006236443605341813,0.011499568782518343,0.01980326901578866,0.03213987987530864
base_value_19.7,8.975729499205443e-06,5.227754769565607e-05,0.00019419469611148266,0.000567678940793348,0.0014115702569782451,0.003108335567933107,0.006212385043829816,0.011457732346798921,0.019735517075048614,0.03203679028390427
base_value_19.7,8.928866714774664e-06,5.2016708263602496e-05,0.0001932704268130525,0.0005651066877344624,0.001405493837890015,0.003095652504852553,0.006188416140098685,0.011416041245943642,0.019667983366925657,0.03193400667890656
base_value_19.7,8.882249573960443e-06,5.175717029293203e-05,0.00019235053595845208,0.0005625459707528924,0.001399443136453904,0.0030830199186010487,0.006164536575384738,0.011374495007143492,0.019600667249097814,0.031831528257561525
base_value_19.7,8.835876783241936e-06,5.14989272899502e-05,0.0001914350029238454,0.0005599967387668325,0.001393418046146233,0.0030704376147556722,0.006140746031982447,0.01133309315897646,0.019533568080860264,0.031729354218765105
base_value_19.8,8.789747055981678e-06,5.1241972793492074e-05,0.00019052380718176387,0.0005574589409168551,0.0013874184608719808,0.003057905399609262,0.006117044193240884,0.011291835231404534,0.019466685223122226,0.03162748376306168
base_value_19.8,8.743859112092522e-06,5.0986300374478155e-05,0.0001896169283009952,0.0005549325265650218,0.0013814442749633393,0.003045423080167864,0.006093430743560613,0.01125072075577016,0.01940001803840463,0.03152591609264255
base_value_19.8,8.698211678703771e-06,5.073190363602542e-05,0.00018871434594536218,0.0005524174452943287,0.0013754953831782712,0.0030329904641485106,0.0060699053683910265,0.011209749264793123,0.019333565890836568,0.0314246504113449
base_value_19.8,8.652803489161975e-06,5.047877621300323e-05,0.0001878160398744999,0.000549913646907374,0.0013695716806982894,0.003020607359976335,0.006046467754226681,0.011168920292566997,0.019267328146153506,0.03132368592465018
base_value_19.8,8.607633283919114e-06,5.0226911772144334e-05,0.00018692198994219034,0.0005474210814253588,0.0013636730631274574,0.003008273576782794,0.00602311758860441,0.011128233374555818,0.019201304171693523,0.03122302183968284
base_value_19.8,8.562699809977481e-06,4.997630401193387e-05,0.00018603217609680645,0.0005449396990876432,0.0013577994264900584,0.0029959889244024485,0.005999854560100659,0.011087688047590971,0.019135493336395304,0.03112265736520936
base_value_19.8,8.518001821000709e-06,4.9726946661943217e-05,0.000185146578380313,0.0005424694503501915,0.0013519506672297066,0.0029837532133714095,0.005976678358327381,0.01104728384986764,0.019069895010794702,0.031022591711636016
base_value_19.8,8.473538076980702e-06,4.947883348338511e-05,0.0001842651769282666,0.0005400102858852396,0.0013461266822072382,0.0029715662549240074,0.0059535886739299215,0.011007020320941585,0.019004508567022182,0.030922824091008327
base_value_19.8,8.42930734490377e-06,4.9231958268447507e-05,0.0001833879519688164,0.0005375621565800737,0.0013403273686991568,0.002959427860991126,0.005930585198583693,0.01096689700172615,0.01893933337880016,0.030823353717009283
base_value_19.8,8.38530839808449e-06,4.898631484029359e-05,0.00018251488382303727,0.0005351250135358088,0.0013345526243961903,0.0029473378441975395,0.00590766762499062,0.010926913434488372,0.01887436882143989,0.030724179804957785
base_value_19.9,8.341540016165716e-06,4.874189705283971e-05,0.00018164595290381946,0.0005326988080671669,0.0013288023474015143,0.0029352960178591347,0.005884835646876807,0.010887069162845875,0.018809614271839137,0.03062530157180776
base_value_19.9,8.298000985562659e-06,4.8498698790866435e-05,0.00018078113971586873,0.0005302834917009225,0.001323076436229087,0.0029233021959813588,0.005862088958988876,0.01084736373176387,0.018745069108478396,0.030526718236145833
base_value_19.9,8.25469009890778e-06,4.825671396935238e-05,0.00017992042485504012,0.0005278790161755698,0.00131737478980265,0.0029113561932559984,0.005839427257091301,0.010807796687551718,0.018680732711419568,0.030428429018191094
base_value_19.9,8.21160615516181e-06,4.8015936533918335e-05,0.00017906378900789388,0.000525485333439879,0.0013116973074530636,0.002899457825059293,0.005816850237963078,0.010768367577859483,0.01861660446230151,0.030330433139792556
base_value_19.9,8.168747959835798e-06,4.7776360460272116e-05,0.0001782112129516955,0.0005231023956523417,0.0013060438889177517,0.0028876069074494914,0.005794357599395172,0.010729075951674605,0.018552683744338383,0.030232729824428373
base_value_19.9,8.12611432465804e-06,4.7537979754319615e-05,0.00017736267755330548,0.0005207301551801713,0.0013004144343387036,0.002875803257164189,0.005771949040186963,0.01068992135931901,0.018488969942316413,0.030135318297204172
base_value_19.9,8.083704067796127e-06,4.7300788451609677e-05,0.0001765181637692903,0.0005183685645981928,0.0012948088442605865,0.002864046691618549,0.005749624260143249,0.010650903352445451,0.018425462442591134,0.030038197784851395
base_value_19.9,8.04151601330183e-06,4.706478061766717e-05,0.0001756776526454784,0.000516017576688621,0.0012892270196298572,0.0028523370289025296,0.005727382960071914,0.010612021484034617,0.0183621606330846,0.02994136751572618
base_value_19.9,7.999548991888261e-06,4.682995034765991e-05,0.00017484112531629403,0.000513677144439284,0.0012836688617927638,0.0028406740877783276,0.005705224841779932,0.01057327530839125,0.018299063903282176,0.029844826719807704
base_value_19.9,7.957801840152712e-06,4.659629176584357e-05,0.00017400856300453516,0.0005113472210435122,0.0012781342724937916,0.0028290576876790485,0.0056831496080711474,0.0105346643811417,0.018236171644230414,0.02974857462869651
base_value_20.0,7.916273401020746e-06,4.63637990263388e-05,0.00017317994702070738,0.0005090277598986948,0.0012726231538741084,0.0028174876487049305,0.0056611569627430525,0.010496188259230044,0.01817348324853374,0.029652610475613406
base_value_20.0,7.874962523413132e-06,4.613246631202106e-05,0.00017235525876302393,0.0005067187146058361,0.0012671354084704545,0.0028059637916224567,0.00563924661058357,0.010457846500914858,0.018110998110351773,0.02955693349539734
base_value_20.0,7.833868062356864e-06,4.590228783507566e-05,0.00017153447971673952,0.000504420038968334,0.0012616709392130332,0.0027944859378610243,0.0056174182573685005,0.010419638665766673,0.01804871562539634,0.029461542924504536
base_value_20.0,7.792988879096185e-06,4.567325783622067e-05,0.00017071759145370624,0.000502131686991536,0.0012562296494241787,0.0027830539095111684,0.005595671609858077,0.010381564314663638,0.017986635190929023,0.02936643800100658
base_value_20.0,7.7523238406485e-06,4.544537058515097e-05,0.00016990457563215156,0.0004998536128811848,0.0012508114428169126,0.0027716675293220083,0.005574006375794416,0.010343623009789304,0.017924756205758063,0.029271617964589103
base_value_20.0,7.71187182013744e-06,4.521862038031621e-05,0.00016909541399623418,0.0004975857710434184,0.0012454162234933897,0.0027603266206990273,0.0055524222638985155,0.010305814314628736,0.01786307807023546,0.029177082056549786
base_value_20.0,7.67163169690388e-06,4.4993001548143674e-05,0.00016829008837537796,0.0004953281160833267,0.0012400438959435656,0.002749031007702185,0.005530918983866817,0.010268137793965626,0.017801600186254096,0.029082829519797238
base_value_20.0,7.631602355728795e-06,4.4768508443815414e-05,0.00016748858068416084,0.0004930806028041745,0.0012346943650431985,0.00273778051504292,0.005509496246369094,0.010230593013878853,0.01774032195724562,0.02898885959884967
base_value_20.0,7.591782687610404e-06,4.454513545038008e-05,0.00016669087292209284,0.0004908431862068463,0.001229367536052739,0.0027265749680822626,0.00548815376304479,0.010193179541739261,0.017679242788176563,0.028895171539832343
base_value_20.0,7.5521715894311114e-06,4.432287697919701e-05,0.00016589694717272785,0.0004886158214885139,0.0012240633146157753,0.0027154141928289466,0.0054668912465005715,0.010155896946207,0.017618362085546235,0.028801764590477008
base_value_20.1,7.512767963735456e-06,4.410172746915908e-05,0.00016510678560355263,0.0004863984640424146,0.0012187816067575907,0.0027042980159361907,0.005445708410307004,0.010118744797227408,0.017557679257383607,0.02870863800011969
base_value_20.1,7.473570719063183e-06,4.3881681387247795e-05,0.0001643203704655427,0.00048419106945629675,0.0012135223188833866,0.002693226264700699,0.005424604968995883,0.01008172266602858,0.017497193713244652,0.028615791019699466
base_value_20.1,7.434578769394129e-06,4.3662733227756156e-05,0.00016353768409294034,0.00048199359351230875,0.0012082853577771724,0.0026821987670593295,0.005403580638057681,0.010044830125117588,0.017436904864209346,0.028523222901756684
base_value_20.1,7.395791034925381e-06,4.3444877512621716e-05,0.0001627587089026994,0.00047980599218555575,0.0012030706305999894,0.0026712153515874304,0.005382635133937663,0.0100080667482777,0.017376812122878893,0.028430932900431194
base_value_20.1,7.357206441183095e-06,4.3228108791204534e-05,0.00016198342739404126,0.00047762822164387764,0.0011978780448888005,0.002660275847496507,0.0053617681740341094,0.009971432110565281,0.01731691490337295,0.02833892027146101
base_value_20.1,7.318823919577611e-06,4.301242163973207e-05,0.00016121182214823282,0.00047546023824618366,0.0011927075085543803,0.0026493800846320026,0.005340979476694652,0.009934925788306015,0.017257212621326734,0.028247184272180537
base_value_20.1,7.280642407070381e-06,4.279781066196531e-05,0.0001604438758279203,0.0004733019985426745,0.001187558929880872,0.0026385278934710765,0.005320268761213942,0.009898547359092458,0.01719770469388826,0.028155724161519013
base_value_20.1,7.242660846284998e-06,4.258427048797753e-05,0.00015967957117746234,0.00047115345927306596,0.0011824322175231217,0.002627719105120385,0.005299635747830211,0.009862296401780157,0.017138390539715442,0.02806453919999874
base_value_20.1,7.204878185507191e-06,4.237179577526451e-05,0.00015891889102137569,0.0004690145773664778,0.0011773272805062351,0.00261695355131375,0.005279080157722937,0.009826172496484986,0.01707926957897321,0.027973628649733406
base_value_20.1,7.167293378351758e-06,4.216038120763432e-05,0.00015816181826533438,0.0004668853099402126,0.0011722440282236901,0.0026062310644106024,0.005258601713009736,0.009790175224580033,0.01702034123333085,0.027882991774426658
base_value_20.2,7.1299053842066584e-06,4.195002149542937e-05,0.00015740833589450443,0.0004647656142990897,0.001167182370435782,0.0025955514773927657,0.005238200136743476,0.009754304168692052,0.016961604925959106,0.02779262783937042
base_value_20.2,7.092713168010967e-06,4.174071137541535e-05,0.00015665842697420995,0.0004626554479345568,0.0011621422172686247,0.0025849146238631215,0.005217875152909612,0.00971855891269835,0.0169030600815272,0.027702536111442688
base_value_20.2,7.055715699810783e-06,4.153244561078129e-05,0.00015591207464893397,0.00046055476852424615,0.001157123479212152,0.002574320338043168,0.00519762648642319,0.009682939041724126,0.01684470612620015,0.02761271585910663
base_value_20.2,7.0189119554253665e-06,4.132521899047337e-05,0.00015516926214198534,0.00045846353393041994,0.0011521260671193412,0.0025637684547706874,0.005177453863126291,0.009647444142138584,0.016786542487636003,0.027523166352408146
base_value_20.2,6.982300916003048e-06,4.1119026329861086e-05,0.00015442997275560977,0.00045638170220008156,0.0011471498922042134,0.0025532588094980824,0.005157357009784591,0.009612073801552712,0.01672856859498273,0.027433886862974988
base_value_20.2,6.945881568021228e-06,4.0913862469960094e-05,0.00015369418986999062,0.0004543092315636432,0.0011421948660407244,0.002542791238289599,0.005137335654085362,0.009576827608815175,0.01667078387887566,0.027344876664014195
base_value_20.2,6.909652903397401e-06,4.070972227743219e-05,0.00015296189694347095,0.0004522460804340378,0.001137260900561321,0.00253236557781944,0.005117389524634142,0.00954170515400976,0.016613187771434723,0.0272561350303111
base_value_20.2,6.87361391937813e-06,4.050660064480738e-05,0.00015223307751166537,0.0004501922074064968,0.0011323479080554977,0.002521981665369988,0.005097518350952068,0.009506706028452383,0.01655577970626121,0.027167661238227003
base_value_20.2,6.83776361853905e-06,4.0304492489928734e-05,0.00015150771518745998,0.000448147571257107,0.0011274558011685754,0.0025116393388292524,0.005077721863473106,0.009471829824687417,0.01649855911843523,0.027079454565697936
base_value_20.2,6.8021010084518e-06,4.010339275606345e-05,0.00015078579366056832,0.0004461121309425886,0.0011225844928999251,0.0025013384366885383,0.005057999793541268,0.009437076136485145,0.01644152544451294,0.026991514292232677
base_value_20.3,6.7666251023501545e-06,3.990329641168078e-05,0.0001500672966970873,0.0004440858455990737,0.00111773389660208,0.002491078798041224,0.0050383518734076205,0.009402444558838097,0.016384678122523644,0.02690383969891108
base_value_20.3,6.7313349183528715e-06,3.970419845022999e-05,0.00014935220813927508,0.00044206867454166243,0.0011129039259787366,0.002480860262579765,0.005018777836228172,0.00936793468795849,0.0163280165919667,0.026816430068382413
base_value_20.3,6.696229479907778e-06,3.950609389047344e-05,0.00014864051190499605,0.00044006057726353465,0.0011080944950840887,0.0024706826705938045,0.0049992774160600995,0.009333546121274794,0.016271540293809172,0.02672928468486324
base_value_20.3,6.66130781568075e-06,3.930897777570941e-05,0.00014793219198772078,0.00043806151343517286,0.0011033055183208296,0.0024605458629683996,0.004979850347859971,0.009299278457428728,0.01621524867048252,0.026642402834136214
base_value_20.3,6.626568959333667e-06,3.911284517399416e-05,0.00014722723245552682,0.000436071442903585,0.0010985369104393738,0.002450449681181799,0.004960496367480416,0.009265131296272155,0.016159141165880242,0.02655578380354784
base_value_20.3,6.592011949857479e-06,3.8917691178252944e-05,0.00014652561745176484,0.0004340903256915274,0.0010937885865358599,0.0024403939673031116,0.00494121521166746,0.009231104238863974,0.01610321722535457,0.02646942688200704
base_value_20.3,6.557635830906072e-06,3.872351090561388e-05,0.00014582733119361535,0.00043211812199706046,0.0010890604620513722,0.0024303785639904207,0.0049220066180580835,0.00919719688746734,0.016047476295714236,0.026383331359983275
base_value_20.3,6.523439651684448e-06,3.8530299497741005e-05,0.00014513235797253277,0.00043015479219221664,0.0010843524527701653,0.0024204033144887838,0.004902870325177,0.009163408845545784,0.01599191782522069,0.026297496529504194
base_value_20.3,6.489422466060546e-06,3.833805212050123e-05,0.00014444068215346828,0.00042820029682266725,0.0010796644748186646,0.002410468062628235,0.004883806072434438,0.00912973971776132,0.015936541263586346,0.026211921684154982
base_value_20.3,6.455583333120352e-06,3.814676396363126e-05,0.00014375228817475882,0.00042625459660705634,0.0010749964446636895,0.0024005726528213422,0.004864813600123141,0.009096189109970454,0.015881346061971224,0.02612660611907569
base_value_20.4,6.421921316723811e-06,3.7956430241292693e-05,0.00014306716054768298,0.0004243176524358905,0.001070348279111788,0.0023907169300614317,0.004845892649415706,0.00906275662922118,0.015826331672979976,0.026041549130959574
base_value_20.4,6.3884354858378956e-06,3.7767046191294895e-05,0.00014238528385612792,0.00042238942537087265,0.0010657198953070157,0.0023809007399206994,0.004827042962361805,0.009029441883750544,0.01577149755065943,0.02595675001805131
base_value_20.4,6.355124914314558e-06,3.7578607075317016e-05,0.00014170664275636735,0.00042046987664468016,0.001061111210730492,0.0023711239285479913,0.0048082642818858545,0.008996244482981197,0.015716843150495374,0.025872208080145676
base_value_20.4,6.321988680890733e-06,3.7391108178352894e-05,0.00014103122197628437,0.0004185589676596324,0.0010565221431986238,0.0023613863426665826,0.004789556351783908,0.008963164037518068,0.015662367929410337,0.02578792261858487
base_value_20.4,6.289025869077314e-06,3.720454480937718e-05,0.00014035900631592657,0.0004166566599869137,0.0010519526108615507,0.002351687829572513,0.004770918916720879,0.008930200159146029,0.015608071345760033,0.02570389293625719
base_value_20.4,6.2562355673811965e-06,3.7018912300457174e-05,0.00013968998064617377,0.0004147629153665733,0.0010474025322025904,0.0023420282371324763,0.004752351722228654,0.008897352460826013,0.015553952859330922,0.025620118337595366
base_value_20.4,6.223616869083237e-06,3.683420600719689e-05,0.0001390241299090711,0.000412877695705971,0.0010428718260361292,0.002332407413781712,0.004733854514702429,0.008864620556693015,0.015500011931337432,0.025536598128574117
base_value_20.4,6.1911688721272284e-06,3.6650421308070946e-05,0.0001383614391171628,0.00041100096307966627,0.0010383604115069556,0.0023228252085218948,0.004715427041398712,0.008832004062051868,0.015446248024419185,0.025453331616708708
base_value_20.4,6.158890679452966e-06,3.646755360475762e-05,0.00013770189335327032,0.00040913267972808587,0.0010338682080882622,0.0023132814709194705,0.004697069050432434,0.008799502593375141,0.015392660602637775,0.02537031811105339
base_value_20.4,6.126781398441139e-06,3.628559832202782e-05,0.00013704547777038112,0.0004072728080576349,0.0010293951355813125,0.0023037760511035454,0.004678780290774398,0.008767115768300138,0.015339249131474442,0.02528755692219886
base_value_20.5,6.094840141468438e-06,3.610455090741205e-05,0.00013639217759098266,0.00040542131063914244,0.0010249411141132203,0.002294308799763556,0.004660560512248502,0.00873484320562501,0.015286013077826954,0.025205047362270805
base_value_20.5,6.0630660254634705e-06,3.5924406830867284e-05,0.0001357419781068403,0.0004035781502077507,0.001020506064136173,0.002284879568147935,0.004642409465529074,0.008702684525306648,0.015232951910006731,0.025122788744927793
base_value_20.5,6.031458171906756e-06,3.574516158533214e-05,0.00013509486467866427,0.0004017432896619155,0.0010160899064262097,0.002275488208061449,0.0046243269021387645,0.008670639348457354,0.015180065097736506,0.025040780385360062
base_value_20.5,6.0000157072748195e-06,3.556681068594969e-05,0.00013445082273610964,0.0003999166920627406,0.0010116925620814454,0.002266134571863865,0.004606312574444993,0.00863870729734173,0.015127352112146664,0.024959021600286402
base_value_20.5,5.9687377623740545e-06,3.538934967051155e-05,0.00013380983777688815,0.0003980983206334221,0.0010073139525215158,0.0022568185124675066,0.004588366235658392,0.008606887995374124,0.015074812425773465,0.024877511707953603
base_value_20.5,5.93762347256277e-06,3.521277409890278e-05,0.00013317189536687923,0.00039628813875824953,0.0010029539994856895,0.002247539883335592,0.004570487639829146,0.008575181067114857,0.015022445512555382,0.024796250028133793
base_value_20.5,5.906671977973232e-06,3.503707955310187e-05,0.0001325369811395749,0.00039448610998238376,0.0009986126250319804,0.0022382985384802323,0.004552676541845324,0.008543586138268222,0.014970250847830657,0.024715235882122433
base_value_20.5,5.875882423178602e-06,3.486226163729178e-05,0.0001319050807961908,0.00039269219801074673,0.0009942897515358151,0.002229094332460213,0.004534932697429661,0.008512102835678714,0.014918227908334525,0.024634468592737102
base_value_20.5,5.8452539570819084e-06,3.468831597752686e-05,0.00013127618010455588,0.00039090636670735535,0.0009899853016885896,0.002219927120379661,0.004517255863137448,0.008480730787328583,0.014866376172195994,0.02455394748431483
base_value_20.5,5.814785733471162e-06,3.4515238221621836e-05,0.00013065026489955667,0.0003891285800949884,0.0009856991984967811,0.0022107967578854915,0.004499645796353424,0.008449469622334393,0.01481469511893585,0.024473671882710768
base_value_20.6,5.78447691035322e-06,3.4343024039262815e-05,0.00013002732108258197,0.0003873588023540764,0.000981431365280394,0.002201703101165964,0.004482102255289555,0.008418318970944472,0.014763184229462989,0.02439364111529585
base_value_20.6,5.754326650064812e-06,3.417166912156322e-05,0.0001294073346210789,0.00038559699782236834,0.0009771817256719606,0.00219264600694824,0.0044646249989824804,0.008387278464536019,0.014711842986072088,0.024313854510955135
base_value_20.6,5.724334119716623e-06,3.4001169181174795e-05,0.00012879029154833077,0.00038384313099404377,0.0009729502036149862,0.0021836253324971633,0.004447213787290849,0.008356347735611669,0.014660670872440718,0.024234311400085584
base_value_20.6,5.694498490638189e-06,3.383151995217659e-05,0.00012817617796312408,0.00038209716651893544,0.0009687367233631727,0.002174640935612704,0.004429868380892654,0.008325526417796936,0.014609667373626456,0.024155011114594727
base_value_20.6,5.664818938266869e-06,3.3662717190074964e-05,0.00012756498002974848,0.00038035906920241835,0.0009645412094788641,0.0021656926746285166,0.0044125885412831245,0.008294814145837326,0.014558831976064113,0.024075952987897886
base_value_20.6,5.635294642925004e-06,3.349475667124846e-05,0.00012695668397699755,0.0003786288040040775,0.000960363586831825,0.0021567804084098308,0.004395374030771504,0.00826421055559512,0.014508164167562954,0.02399713635491696
base_value_20.6,5.605924788820715e-06,3.332763419339191e-05,0.00012635127609861296,0.00037690633603726376,0.0009562037805983525,0.0021479039963515634,0.004378224612479165,0.008233715284046594,0.014457663437304036,0.023918560552077972
base_value_20.6,5.576708564714039e-06,3.316134557507233e-05,0.00012574874275250725,0.00037519163056853877,0.0009520617162597222,0.0021390632983766533,0.004361140050336831,0.00820332796927914,0.014407329275836989,0.023840224917309416
base_value_20.6,5.547645163472836e-06,3.299588665583997e-05,0.00012514907036087486,0.00037348465301700884,0.0009479373196010776,0.002130258174933952,0.004344120109081806,0.00817304825048848,0.014357161175077793,0.02376212879004036
base_value_20.6,5.51873378240586e-06,3.283125329567316e-05,0.00012455224540930399,0.0003717853689537698,0.00094383051671032,0.002121488486996337,0.004327164554255858,0.008142875767975233,0.01430715862830556,0.023684271511198007
base_value_20.7,5.4899736230407115e-06,3.266744137564448e-05,0.0001239582544469986,0.00037009374410068574,0.0009397412339768874,0.002112754096059044,0.0043102731522025595,0.00811281016314258,0.01425732113015965,0.023606652423206143
base_value_20.7,5.461363890901794e-06,3.2504446797143594e-05,0.00012336708408622332,0.0003684097443303891,0.0009356693980904218,0.002104054864137672,0.004293445670064844,0.00808285107849327,0.014207648176637444,0.023529270869983243
base_value_20.7,5.43290379584338e-06,3.234226548187724e-05,0.00012277872100219245,0.00036673333566550337,0.0009316149360399928,0.0020953906537666267,0.004276681875782229,0.0080529981576265,0.014158139265091019,0.023452126196940037
base_value_20.7,5.404592552049614e-06,3.218089337220231e-05,0.00012219315193273683,0.00036506448427775506,0.0009275777751124314,0.002086761327996678,0.0042599815380888195,0.008023251045234936,0.014108793894224592,0.023375217750978172
base_value_20.7,5.376429377590419e-06,3.2020326430570734e-05,0.00012161036367752676,0.0003634031564874185,0.0009235578428912206,0.0020781667503938506,0.00424334442651042,0.007993609387102474,0.014059611564091634,0.023298544880487437
base_value_20.7,5.3484134949766116e-06,3.186056063964049e-05,0.00012103034309884908,0.00036174931876276073,0.0009195550672556063,0.0020696067850368705,0.004226770311362205,0.007964072830100366,0.014010591776091985,0.023222106935344322
base_value_20.7,5.3205441302717205e-06,3.1701592001831536e-05,0.00012045307712016395,0.0003601029377194864,0.0009155693763793771,0.002061081296515943,0.004210258963746383,0.00793464102218544,0.01396173403296963,0.02314590326691013
base_value_20.7,5.2928205143132345e-06,3.154341653999193e-05,0.00011987855272643788,0.0003584639801197387,0.0009116006987295311,0.0020525901499307553,0.004193810155549316,0.007905313612396325,0.01391303783880904,0.023069933228028527
base_value_20.7,5.265241881491356e-06,3.138603029639864e-05,0.00011930675696381066,0.00035683241287187695,0.0009076489630651663,0.002044133210888255,0.0041774236594396275,0.00787609025085112,0.013864502699033054,0.022994196173023562
base_value_20.7,5.237807470526157e-06,3.122942933331263e-05,0.00011873767693937332,0.0003552082030295889,0.000903714098436259,0.0020357103455017622,0.00416109924886543,0.007846970588744284,0.013816128120399784,0.022918691457698315
base_value_20.8,5.210516523912467e-06,3.1073609732645835e-05,0.00011817129982061303,0.00035359131779144626,0.000899796034182887,0.002027321420387973,0.004144836698051879,0.007817954278343975,0.013767913611000049,0.022843418439331797
base_value_20.8,5.183368288363965e-06,3.091856759551703e-05,0.00011760761283508003,0.00035198172450012777,0.0008958946999334527,0.002018966302666181,0.004128635781998735,0.0077890409729890475,0.013719858680254382,0.022768376476678176
base_value_20.8,5.156362014369087e-06,3.076429904302902e-05,0.0001170466032707207,0.00035037939064186396,0.0008920100256042396,0.0020106448599561677,0.00411249627647825,0.007760230327086282,0.01367196283891059,0.022693564929963772
base_value_20.8,5.129496956635116e-06,3.061080021526941e-05,0.00011648825847487831,0.00034878428384566007,0.0008881419413978575,0.002002356960376095,0.0040964179580321725,0.007731521996107382,0.013624225599040307,0.022618983160885286
base_value_20.8,5.102772373533071e-06,3.0458067271754707e-05,0.00011593256585440415,0.00034719637188307395,0.0008842903778019107,0.0019941024725410594,0.004080400603969969,0.007702915636586538,0.013576646474037113,0.022544630532608134
base_value_20.8,5.0761875274307755e-06,3.0306096390986248e-05,0.00011537951287532433,0.0003456156226673279,0.0008804552655884423,0.001985881265561429,0.004064443992365829,0.007674410906117313,0.013529224978612975,0.022470506409764
base_value_20.8,5.0497416846928544e-06,3.0154883770672214e-05,0.00011482908706250683,0.0003440420042524206,0.0008766365358124917,0.0019776932090406207,0.004048547902056665,0.007646007463349647,0.01348196062879603,0.02239661015844896
base_value_20.8,5.0234341154586915e-06,3.0004425627505604e-05,0.00011428127599932836,0.00034247548483312684,0.0008728341198109835,0.0019695381730739925,0.004032712112639669,0.007617704967987526,0.013434852941927478,0.022322941146221464
base_value_20.8,4.997264093753451e-06,2.9854718196942187e-05,0.00011373606732767438,0.0003409160327439986,0.0008690479492013958,0.001961416028246288,0.004016936404469651,0.007589503080785875,0.013387901436659022,0.02224949874210025
base_value_20.8,4.971230897377055e-06,2.9705757733422544e-05,0.00011319344874738402,0.0003393636164589209,0.0008652779558813162,0.0019533266456306375,0.004001220558656926,0.007561401463547557,0.01334110563294999,0.022176282316562212
base_value_20.9,4.9453338080152065e-06,2.955754050981696e-05,0.00011265340801591694,0.0003378182045902234,0.0008615240720265538,0.0019452698967864501,0.003985564357064986,0.007533399779120931,0.013294465052064663,0.022103291241540313
base_value_20.9,4.919572111017345e-06,2.9410062817758487e-05,0.00011211593294846445,0.00033627976588856967,0.0008577862300904737,0.0019372456537575244,0.003969967582307832,0.007505497691397189,0.013247979216569283,0.02203052489042223
